datetime,epoch_ms,ts_millis,sensor,temperature_c,pressure_hpa,altitude_m,source_file
2026-05-20 12:06:09.755,1162309211,297755,BME280,26.94,1005.62,63.69,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:12.485,1162311941,300485,BME280,26.94,1005.63,63.603,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:17.528,1162316984,305528,BME280,26.93,1005.63,63.665,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:17.728,1162317184,305728,BME280,26.93,1005.63,63.665,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:20.711,1162320167,308711,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:20.911,1162320367,308911,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:21.111,1162320567,309111,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:21.311,1162320767,309311,BME280,26.94,1005.64,63.583,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:26.356,1162325812,314355,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:29.260,1162328716,317260,BME280,26.94,1005.64,63.545,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:29.260,1162328716,317260,BME280,26.94,1005.64,63.545,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:34.321,1162333777,322321,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:34.521,1162333977,322521,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:34.721,1162334177,322721,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:34.921,1162334377,322921,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:35.121,1162334577,323121,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:35.321,1162334777,323321,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:35.521,1162334977,323521,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:35.721,1162335177,323721,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:35.921,1162335377,323921,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:36.121,1162335577,324121,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:36.321,1162335777,324321,BME280,26.93,1005.65,63.482,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:36.521,1162335977,324521,BME280,26.93,1005.65,63.482,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:36.721,1162336177,324721,BME280,26.93,1005.65,63.482,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:36.921,1162336377,324921,BME280,26.93,1005.65,63.482,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:37.121,1162336577,325121,BME280,26.93,1005.65,63.482,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:37.321,1162336777,325321,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:37.521,1162336977,325521,BME280,26.93,1005.66,63.42,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:40.433,1162339889,328433,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:40.633,1162340089,328633,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:40.833,1162340289,328833,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:41.033,1162340489,329033,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:44.986,1162344442,331986,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:44.186,1162343642,332186,BME280,26.94,1005.64,63.56,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:44.386,1162343842,332386,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:44.586,1162344042,332586,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:44.795,1162344251,332795,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:45.995,1162345451,332995,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:45.195,1162344651,333195,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:45.395,1162344851,333395,BME280,26.93,1005.61,63.804,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:45.595,1162345051,333595,BME280,26.93,1005.61,63.804,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:48.630,1162348086,336630,BME280,26.94,1005.59,63.949,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:48.830,1162348286,336830,BME280,26.94,1005.59,63.949,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:49.030,1162348486,337030,BME280,26.94,1005.59,63.949,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:49.230,1162348686,337230,BME280,26.94,1005.57,64.166,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:49.430,1162348886,337430,BME280,26.94,1005.57,64.166,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:49.630,1162349086,337630,BME280,26.94,1005.57,64.166,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:49.830,1162349286,337830,BME280,26.94,1005.57,64.166,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:50.030,1162349486,338030,BME280,26.94,1005.57,64.166,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:50.230,1162349686,338230,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:50.430,1162349886,338430,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:50.630,1162350086,338630,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:50.830,1162350286,338830,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:51.030,1162350486,339030,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:51.230,1162350686,339230,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:51.430,1162350886,339430,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:51.630,1162351086,339630,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:51.830,1162351286,339830,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:52.030,1162351486,340030,BME280,26.93,1005.64,63.569,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:54.736,1162354192,342736,BME280,26.93,1005.61,63.834,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:55.936,1162355392,342936,BME280,26.93,1005.61,63.834,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:55.136,1162354592,343136,BME280,26.93,1005.61,63.834,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:55.336,1162354792,343336,BME280,26.93,1005.56,64.232,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:55.536,1162354992,343536,BME280,26.93,1005.56,64.232,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:55.736,1162355192,343736,BME280,26.93,1005.56,64.232,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:56.936,1162356392,343936,BME280,26.93,1005.56,64.232,bmp_2026-05-20(anisa).csv
2026-05-20 12:06:56.936,1162356392,343936,BME280,26.93,1005.56,64.232,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:01.005,1162360461,349005,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:01.205,1162360661,349205,BME280,26.94,1005.63,63.622,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:01.405,1162360861,349405,BME280,26.94,1005.63,63.622,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:04.459,1162363915,352459,BME280,26.93,1005.56,64.213,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:04.659,1162364115,352659,BME280,26.93,1005.56,64.213,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:04.859,1162364315,352859,BME280,26.93,1005.56,64.213,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:05.059,1162364515,353059,BME280,26.93,1005.56,64.213,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:05.259,1162364715,353259,BME280,26.94,1005.59,63.963,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:05.459,1162364915,353459,BME280,26.94,1005.59,63.963,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:05.659,1162365115,353659,BME280,26.94,1005.59,63.963,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:05.859,1162365315,353859,BME280,26.94,1005.59,63.963,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:06.059,1162365515,354059,BME280,26.94,1005.59,63.963,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:06.259,1162365715,354259,BME280,26.94,1005.63,63.598,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:06.459,1162365915,354459,BME280,26.94,1005.63,63.598,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:06.659,1162366115,354659,BME280,26.94,1005.63,63.598,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:09.544,1162369000,357544,BME280,26.93,1005.6,63.882,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:09.744,1162369200,357744,BME280,26.93,1005.6,63.882,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:10.944,1162370400,357944,BME280,26.93,1005.6,63.882,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:10.144,1162369600,358144,BME280,26.93,1005.6,63.65,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:13.075,1162372531,361075,BME280,26.93,1005.61,63.765,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:16.128,1162375584,364128,BME280,26.94,1005.56,64.238,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:16.328,1162375784,364328,BME280,26.94,1005.56,64.238,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:16.528,1162375984,364528,BME280,26.94,1005.56,64.238,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:16.728,1162376184,364728,BME280,26.94,1005.56,64.238,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:21.775,1162381231,369775,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:22.975,1162382431,369975,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:22.175,1162381631,370175,BME280,26.93,1005.65,63.492,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:22.375,1162381831,370375,BME280,26.93,1005.65,63.492,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:22.575,1162382031,370575,BME280,26.93,1005.65,63.492,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:25.304,1162384760,373304,BME280,26.93,1005.61,63.771,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:25.504,1162384960,373504,BME280,26.93,1005.61,63.771,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:25.704,1162385160,373704,BME280,26.93,1005.61,63.771,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:25.904,1162385360,373904,BME280,26.93,1005.61,63.771,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:26.104,1162385560,374104,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:26.304,1162385760,374304,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:26.504,1162385960,374504,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:26.704,1162386160,374704,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:26.904,1162386360,374904,BME280,26.93,1005.62,63.756,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:27.104,1162386560,375104,BME280,26.93,1005.58,64.069,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:27.304,1162386760,375304,BME280,26.93,1005.58,64.069,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:27.504,1162386960,375504,BME280,26.93,1005.58,64.069,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:27.704,1162387160,375704,BME280,26.93,1005.58,64.069,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:27.904,1162387360,375904,BME280,26.93,1005.58,64.069,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:28.104,1162387560,376104,BME280,26.93,1005.59,63.93,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:28.304,1162387760,376304,BME280,26.93,1005.59,63.93,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:28.504,1162387960,376504,BME280,26.93,1005.59,63.93,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:31.519,1162390975,379519,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:31.719,1162391175,379719,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:31.919,1162391375,379919,BME280,26.93,1005.61,63.766,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:32.119,1162391575,380119,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:32.319,1162391775,380319,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:32.519,1162391975,380519,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:32.719,1162392175,380719,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:32.919,1162392375,380919,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:33.119,1162392575,381119,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:33.319,1162392775,381319,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:33.519,1162392975,381519,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:34.010,1162393466,382010,BME280,26.93,1005.62,63.751,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:34.210,1162393666,382210,BME280,26.93,1005.58,64.04,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:34.410,1162393866,382410,BME280,26.93,1005.58,64.04,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:34.610,1162394066,382610,BME280,26.93,1005.58,64.04,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:34.810,1162394266,382810,BME280,26.93,1005.58,64.04,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:35.010,1162394466,383010,BME280,26.93,1005.58,64.04,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:35.210,1162394666,383210,BME280,26.94,1005.62,63.747,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:35.410,1162394866,383410,BME280,26.94,1005.62,63.747,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:35.610,1162395066,383610,BME280,26.94,1005.62,63.747,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:35.810,1162395266,383810,BME280,26.94,1005.62,63.747,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:36.010,1162395466,384010,BME280,26.94,1005.62,63.747,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:36.210,1162395666,384210,BME280,26.93,1005.63,63.636,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:36.410,1162395866,384410,BME280,26.93,1005.63,63.636,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:36.610,1162396066,384610,BME280,26.93,1005.63,63.636,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:36.810,1162396266,384810,BME280,26.93,1005.63,63.636,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:37.010,1162396466,385010,BME280,26.93,1005.63,63.636,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:37.210,1162396666,385210,BME280,26.94,1005.66,63.401,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:37.410,1162396866,385410,BME280,26.94,1005.66,63.401,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:37.610,1162397066,385610,BME280,26.94,1005.66,63.401,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:37.810,1162397266,385810,BME280,26.94,1005.66,63.401,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:38.010,1162397466,386010,BME280,26.94,1005.66,63.401,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:40.571,1162400027,388571,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:40.771,1162400227,388771,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:41.971,1162401427,388971,BME280,26.93,1005.63,63.641,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:41.171,1162400627,389171,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:41.371,1162400827,389371,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:41.571,1162401027,389571,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:41.771,1162401227,389771,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:42.971,1162402427,389971,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:42.171,1162401627,390171,BME280,26.93,1005.57,64.161,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:42.371,1162401827,390371,BME280,26.93,1005.57,64.161,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:42.571,1162402027,390571,BME280,26.93,1005.57,64.161,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:42.771,1162402227,390771,BME280,26.93,1005.57,64.161,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:43.971,1162403427,390971,BME280,26.93,1005.57,64.161,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:43.171,1162402627,391171,BME280,26.93,1005.59,63.954,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:43.371,1162402827,391371,BME280,26.93,1005.59,63.954,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:43.571,1162403027,391571,BME280,26.93,1005.59,63.954,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:43.771,1162403227,391771,BME280,26.93,1005.59,63.954,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:44.971,1162404427,391971,BME280,26.93,1005.59,63.954,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:44.171,1162403627,392171,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:44.371,1162403827,392371,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:44.571,1162404027,392571,BME280,26.93,1005.61,63.8,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:47.181,1162406637,395180,BME280,26.94,1005.64,63.545,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:47.380,1162406836,395380,BME280,26.94,1005.64,63.545,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:55.337,1162414793,403337,BME280,26.93,1005.63,63.665,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:55.537,1162414993,403537,BME280,26.93,1005.63,63.665,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:47.380,1162406836,395380,BME280,26.94,1005.64,63.545,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:58.849,1162418305,406848,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:59.048,1162418504,407048,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:59.248,1162418704,407248,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:59.448,1162418904,407448,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:59.648,1162419104,407648,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:07:59.848,1162419304,407848,BME280,26.94,1005.65,63.458,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:00.048,1162419504,408048,BME280,26.93,1005.62,63.727,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:00.248,1162419704,408248,BME280,26.93,1005.62,63.727,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:00.448,1162419904,408448,BME280,26.93,1005.62,63.727,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:00.648,1162420104,408648,BME280,26.93,1005.62,63.727,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:00.848,1162420304,408848,BME280,26.93,1005.62,63.727,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:01.048,1162420504,409048,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:01.248,1162420704,409248,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:04.974,1162424430,411974,BME280,26.93,1005.61,63.828,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:04.174,1162423630,412174,BME280,26.93,1005.61,63.828,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:04.374,1162423830,412374,BME280,26.93,1005.61,63.828,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:07.169,1162426625,415169,BME280,26.92,1005.58,64.077,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:07.393,1162426849,415393,BME280,26.92,1005.58,64.077,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:07.593,1162427049,415593,BME280,26.92,1005.58,64.077,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:07.793,1162427249,415793,BME280,26.92,1005.58,64.077,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:08.993,1162428449,415993,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:08.193,1162427649,416193,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:08.393,1162427849,416393,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:08.593,1162428049,416593,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:08.793,1162428249,416793,BME280,26.93,1005.62,63.742,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:09.993,1162429449,416993,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:09.193,1162428649,417193,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:09.393,1162428849,417393,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:09.393,1162428849,417393,BME280,26.93,1005.62,63.694,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:14.601,1162434057,422601,BME280,26.93,1005.6,63.886,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:14.801,1162434257,422801,BME280,26.93,1005.6,63.886,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:15.001,1162434457,423001,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:15.201,1162434657,423201,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:15.201,1162434657,423201,BME280,26.93,1005.64,63.578,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:23.255,1162442711,431254,BME280,26.93,1005.62,63.679,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:23.454,1162442910,431454,BME280,26.93,1005.62,63.679,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:23.654,1162443110,431654,BME280,26.93,1005.62,63.679,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:23.854,1162443310,431854,BME280,26.93,1005.62,63.679,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:24.054,1162443510,432054,BME280,26.93,1005.65,63.449,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:24.254,1162443710,432254,BME280,26.93,1005.65,63.449,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:24.454,1162443910,432454,BME280,26.93,1005.65,63.449,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:24.654,1162444110,432654,BME280,26.93,1005.65,63.449,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:24.854,1162444310,432854,BME280,26.93,1005.65,63.449,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:25.054,1162444510,433054,BME280,26.93,1005.63,63.67,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:27.870,1162447326,435870,BME280,26.93,1005.64,63.593,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:30.403,1162449859,438403,BME280,26.94,1005.65,63.483,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:30.603,1162450059,438603,BME280,26.94,1005.65,63.483,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:30.803,1162450259,438803,BME280,26.94,1005.65,63.483,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:33.422,1162452878,441421,BME280,26.93,1005.63,63.617,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:33.621,1162453077,441621,BME280,26.93,1005.63,63.617,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:33.821,1162453277,441821,BME280,26.93,1005.63,63.617,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:36.533,1162455989,444533,BME280,26.93,1005.65,63.477,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:36.733,1162456189,444733,BME280,26.93,1005.65,63.477,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:36.933,1162456389,444933,BME280,26.93,1005.64,63.53,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:37.133,1162456589,445133,BME280,26.93,1005.64,63.53,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:37.333,1162456789,445333,BME280,26.93,1005.64,63.53,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:37.565,1162457021,445565,BME280,26.93,1005.64,63.53,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:40.634,1162460090,448634,BME280,26.93,1005.6,63.872,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:40.834,1162460290,448834,BME280,26.93,1005.6,63.872,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:41.034,1162460490,449034,BME280,26.93,1005.59,63.93,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:43.641,1162463097,451641,BME280,26.93,1005.64,63.583,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:43.841,1162463297,451841,BME280,26.93,1005.65,63.453,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:44.041,1162463497,452041,BME280,26.93,1005.65,63.453,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:44.241,1162463697,452241,BME280,26.93,1005.65,63.453,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:44.441,1162463897,452441,BME280,26.93,1005.65,63.453,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:44.641,1162464097,452641,BME280,26.93,1005.65,63.453,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:44.841,1162464297,452841,BME280,26.93,1005.64,63.583,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:45.041,1162464497,453041,BME280,26.93,1005.64,63.583,bmp_2026-05-20(anisa).csv
2026-05-20 12:08:50.393,1162469849,458393,BME280,26.93,1005.66,63.348,bmp_2026-05-20(anisa).csv
