date,time,prediction,confidence,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,pressure_hpa,altitude_m,acc_mag1,acc_mag2,gyro_mag1,gyro_mag2,diff_ax,diff_gx,diff_ay,diff_gy,diff_az,diff_gz,roll1,pitch1,roll2,pitch2,diff_roll,diff_pitch,acc_mag1_rm3,acc_mag1_rs3,acc_mag2_rm3,acc_mag2_rs3,gyro_mag1_rm3,gyro_mag1_rs3,gyro_mag2_rm3,gyro_mag2_rs3,roll1_rm3,roll1_rs3,pitch1_rm3,pitch1_rs3,diff_roll_rm3,diff_roll_rs3,diff_pitch_rm3,diff_pitch_rs3
2026-06-26,14:39:54,tidak pasti,0.537,0.60352,0.06567,0.87817,0.641,1.565,0.115,0.97485,-0.32373,-0.18994,1.229,1.534,-0.252,713.04,2867.328,1.067582075626975,1.0446103766476762,1.6950902630833555,1.9816914492422881,-0.37133000000000005,-0.5880000000000001,0.3894,0.030999999999999917,1.06811,0.367,0.06155169342142175,-0.600814896172673,-0.31509313261454475,-1.2032693006011594,0.3766448260359665,0.6024544044284864,1.0692162477791987,0.008130533651434253,1.047153119193711,0.0033980427194066115,3.067839208861381,1.4292383925920713,2.483602095131108,0.5464763943580323,0.05954305478376772,0.0027984288968826193,-0.6018082183063078,0.0022686455170194703,0.3762224724957394,0.0019664763266811574,0.5995003364775986,0.005974654570101059
2026-06-26,14:39:55,tidak pasti,0.5362,0.60864,0.05493,0.88623,0.389,2.206,-0.45,0.9707,-0.33032,-0.19116,0.26,2.405,-0.458,713.04,2867.328,1.0765052565593909,1.0430301711839405,2.2847881739890026,2.4619888301939956,-0.36206000000000005,0.129,0.38525,-0.19899999999999984,1.0773899999999998,0.008000000000000007,0.05104839408516651,-0.6009000279475502,-0.3222406360626126,-1.196195645053908,0.37328903014777914,0.5952956171063578,1.0740423604999687,0.005647134448842863,1.0462176662681621,0.004226905795056353,2.3135831412641044,0.6333814590653715,2.282342232138026,0.2620169900957187,0.05777696900156035,0.005841553629270523,-0.6006401936063717,0.00037871968227844985,0.37467099730371983,0.0017544419639658488,0.6003908490164833,0.00443907149895317
2026-06-26,14:39:55,tidak pasti,0.5162,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0735438067585517,0.005163047117336622,1.0455842703126352,0.003155837795413468,1.999276046373815,0.29529211908520364,2.084589558355945,0.3379120592551422,0.0576531295366847,0.0057508562534970345,-0.6034378809052233,0.004469619234721871,0.3745824696297684,0.0018052053728163239,0.5942326296219701,0.008801543448726043
2026-06-26,14:39:55,tidak pasti,0.5362,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765311442459902,2.2419394240073984e-05,1.047084899132173,0.003511497408604204,2.106895859362392,0.15405926360465858,2.0273885404856986,0.37637489137946195,0.0572556654306994,0.005375654673414693,-0.6060324883794811,0.004444841117970648,0.37363871185296604,0.00030283323993051563,0.5883971172561634,0.005974276118271566
2026-06-26,14:39:56,tidak pasti,0.5832,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765440880892896,0.0,1.0491122631062892,0.0,2.017949702049087,0.0,1.8100883956315503,0.0,0.06035930110346584,0.0,-0.6085987185954466,0.0,0.3738135527055595,0.0,0.5849478673310661,0.0
2026-06-26,14:39:56,tidak pasti,0.5832,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765440880892896,0.0,1.0491122631062892,0.0,2.017949702049087,0.0,1.8100883956315503,0.0,0.06035930110346584,0.0,-0.6085987185954466,0.0,0.3738135527055595,0.0,0.5849478673310661,0.0
2026-06-26,14:39:56,tidak pasti,0.5832,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765440880892896,0.0,1.0491122631062892,0.0,2.017949702049087,0.0,1.8100883956315503,0.0,0.06035930110346584,0.0,-0.6085987185954466,0.0,0.3738135527055595,0.0,0.5849478673310661,0.0
2026-06-26,14:39:57,tidak pasti,0.5832,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765440880892896,0.0,1.0491122631062892,0.0,2.017949702049087,0.0,1.8100883956315503,0.0,0.06035930110346584,0.0,-0.6085987185954466,0.0,0.3738135527055595,0.0,0.5849478673310661,0.0
2026-06-26,14:39:57,tidak pasti,0.5832,0.61548,0.06494,0.88086,0.802,1.786,0.489,0.97534,-0.32349,-0.21143,1.084,1.13,-0.908,713.04,2867.328,1.0765440880892896,1.0491122631062892,2.017949702049087,1.8100883956315503,-0.35985999999999996,-0.28200000000000003,0.38843,0.6560000000000001,1.09229,1.397,0.06035930110346584,-0.6085987185954466,-0.31345425160209367,-1.1935465859265126,0.3738135527055595,0.5849478673310661,1.0765440880892896,0.0,1.0491122631062892,0.0,2.017949702049087,0.0,1.8100883956315503,0.0,0.06035930110346584,0.0,-0.6085987185954466,0.0,0.3738135527055595,0.0,0.5849478673310661,0.0
2026-06-26,14:39:57,tidak pasti,0.5511,0.60791,0.06421,0.8811,0.489,3.0,0.695,0.78491,-0.23145,0.11426,44.198,92.389,8.893,713.04,2867.328,1.0723873843905476,0.8262615555621597,3.118035599540198,102.80212047423923,-0.17700000000000005,-43.709,0.29566,-89.389,0.76684,-8.198,0.05991158559780684,-0.6027079572283246,-0.2839161018232412,-1.2530867915262207,0.343827687421048,0.6503788342978961,1.075158520189709,0.0023998739994102024,0.9748286939249127,0.12866291598970175,2.3846450012127907,0.6351348890482038,35.47409908850078,58.307776906591464,0.06021006260157951,0.00025848866771258924,-0.6066351314730726,0.003401032661039715,0.363818264277389,0.01731234739389655,0.6067581896533428,0.03777658639163685
