date,time,prediction,confidence,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,pressure_hpa,altitude_m,acc_mag1,acc_mag2,gyro_mag1,gyro_mag2,diff_ax,diff_gx,diff_ay,diff_gy,diff_az,diff_gz,roll1,pitch1,roll2,pitch2,diff_roll,diff_pitch,acc_mag1_rm3,acc_mag1_rs3,acc_mag2_rm3,acc_mag2_rs3,gyro_mag1_rm3,gyro_mag1_rs3,gyro_mag2_rm3,gyro_mag2_rs3,roll1_rm3,roll1_rs3,pitch1_rm3,pitch1_rs3,diff_roll_rm3,diff_roll_rs3,diff_pitch_rm3,diff_pitch_rs3
2026-06-29,17:38:20,benar,0.7552,0.93188,-0.09741,0.51904,1.015,1.733,1.252,0.90332,0.29004,-0.34351,2.168,3.534,-0.634,1005.73,62.81,1.071116970316501,1.009014045541488,2.366646995223411,4.194202665584962,0.02856000000000003,-1.1530000000000002,-0.38745,-1.8009999999999997,0.8625499999999999,1.8860000000000001,-0.09106827438015831,-1.0552179146758012,0.29156228133346657,-1.1089923632705088,-0.38263055571362486,0.05377444859470759,1.0658182439448785,0.005203696895783646,1.0151028778978093,0.007320018809938299,2.9284938685398956,1.4191039401278387,4.353415982533227,0.4768264092270784,-0.0861489381046181,0.005058814486381869,-1.0715567654630893,0.01588905028694632,-0.3886036299712703,0.01106442075796943,0.018464679682355323,0.030642095285357895
2026-06-29,17:38:20,benar,0.7448,0.94019,-0.07007,0.51611,2.931,2.038,0.794,0.90186,0.3064,-0.33887,2.504,3.305,-1.634,1005.7,63.026,1.0748193211419304,1.0109724509105082,3.6571356277830334,4.456792232088007,0.038329999999999975,0.42700000000000005,-0.37646999999999997,-1.2670000000000003,0.85498,2.428,-0.06523861930832753,-1.0649039125349573,0.30791727710478556,-1.1019092989477672,-0.3731558964131131,0.037005386412809926,1.068883794062441,0.0073124986169093055,1.0110188862930205,0.0020284571060112705,3.522093281233015,1.0941930256768602,4.513491064317172,0.35108847673138754,-0.08090803732066056,0.013767936532420196,-1.0690253255491633,0.016264583705876426,-0.3791986209612303,0.005249234204460751,0.02987556047766608,0.028149354937801
2026-06-29,17:38:21,benar,0.7445,0.9375,-0.08643,0.49634,-1.298,2.092,0.412,0.89966,0.29883,-0.35474,-0.466,0.16,0.427,1005.71,62.983,1.0642977922085528,1.0121896818778584,2.4961995112570627,0.6519854292850417,0.037839999999999985,-0.8320000000000001,-0.38526,1.9320000000000002,0.8510800000000001,-0.015000000000000013,-0.08129799940986218,-1.0776811279205587,0.29969752213452494,-1.0947757280566457,-0.3809955215443871,0.01709460013608699,1.0700780278889948,0.005337152218152466,1.0107253927766182,0.0016021687883490752,2.8399940447545027,0.7106238376514277,3.100993442319337,2.1249631775724267,-0.07920163103278267,0.013041811245442582,-1.0659343183771057,0.011267000020835694,-0.3789273245570417,0.005064619561136061,0.03595814504786817,0.01836233527071589
2026-06-29,17:38:21,benar,0.7433,0.93872,-0.09741,0.50122,1.076,2.626,0.863,0.89453,0.30054,-0.36597,1.55,1.901,-0.718,1005.71,62.983,1.0685997543046695,1.0121473476722647,2.9662132425029726,2.555743531733965,0.04418999999999995,-0.474,-0.39794999999999997,0.7249999999999999,0.86719,1.581,-0.09128339384933991,-1.0726253979122833,0.3014792357495614,-1.0839106182537397,-0.39276262959890135,0.011285220341456403,1.0692389558850508,0.00528980876490327,1.0117698268202104,0.000690872131635704,3.0398494605143562,0.5839605176001761,2.5548403977023377,1.9024035621818627,-0.07927333752250987,0.013139901523284505,-1.0717368127892664,0.006434787944691589,-0.3823046825188005,0.009868709307572493,0.021795068963451108,0.01348897850403312
2026-06-29,17:38:22,benar,0.7759,0.9314,-0.09277,0.5061,1.008,3.214,0.534,0.89795,0.29053,-0.35864,1.931,2.107,-1.145,1005.73,62.791,1.0640721041827945,1.0096259371668301,3.4104275391803887,3.078836630937082,0.03344999999999998,-0.923,-0.38330000000000003,1.1069999999999998,0.8647400000000001,1.679,-0.08729476894166793,-1.06609021471555,0.2918871237789497,-1.0960064488788341,-0.37918189272061764,0.02991623416328415,1.0656565502320057,0.0025513861783845147,1.0113209889056511,0.0014681104673017306,2.957613430980141,0.45717468141708656,2.095521863985363,1.277205808137031,-0.08662538740029001,0.005026239077475457,-1.072132246849464,0.005811171629678468,-0.3843133479546354,0.007373268108898488,0.01943201821360918,0.009532906768616263
2026-06-29,17:38:23,benar,0.7701,0.93286,-0.10254,0.50269,-0.565,3.534,-1.16,0.90845,0.29614,-0.35352,-2.931,2.305,1.107,1005.67,63.319,1.064631141428805,1.0188015962394248,3.7621776938363767,3.8896317306398043,0.024410000000000043,2.366,-0.39868000000000003,1.2289999999999996,0.8562099999999999,-2.267,-0.09646458598674876,-1.0679789544612557,0.29493206445928843,-1.1010538782181125,-0.3913966504460372,0.03307492375685683,1.0657676666387563,0.002468536220347952,1.0135249603595067,0.004740415845804958,3.3796061585065793,0.39887632177982385,3.174737297770284,0.6720953319428394,-0.09168091625925219,0.004597815156120409,-1.0688981890296965,0.0033631680002013634,-0.38778039092185207,0.0074777739501129935,0.024758792753865794,0.011774854357972571
2026-06-29,17:38:23,tidak pasti,0.6866,0.92383,-0.07788,0.5144,10.405,7.389,2.092,0.91772,0.27979,-0.33447,1.656,8.031,-2.26,1005.67,63.319,1.0602521036527115,1.016052470790756,12.93204585516151,8.5056979137517,0.00611000000000006,8.748999999999999,-0.35767,-0.6420000000000003,0.84887,4.352,-0.0735204430571929,-1.0579072866560997,0.27897418337431606,-1.1272164768579844,-0.352494626431509,0.06930919020188475,1.062985116421437,0.0023833064754913745,1.0148266680656703,0.0047090470474123085,6.701550362726092,5.398632938417713,5.158055425109528,2.9273503116721864,-0.08575993266186986,0.011548818792296914,-1.0639921519443016,0.005353599129410756,-0.3743577231993879,0.019894630601845917,0.04410011604067524,0.021888750421989758
2026-06-29,17:38:24,benar,0.7048,0.93945,-0.09033,0.52905,-2.763,6.267,-0.908,0.9165,0.28223,-0.35181,-3.595,-6.58,5.42,1005.69,63.171,1.081951807568156,1.0214677180410547,6.908974019346144,9.25185521936006,0.022950000000000026,0.8320000000000003,-0.37256,12.847000000000001,0.88086,-6.328,-0.0835853010050541,-1.0517485121626835,0.2799405375982452,-1.1134746979287102,-0.36352583860329934,0.06172618576602673,1.068945017549891,0.011475035202366252,1.0187739283570785,0.0027077296447859155,7.867732522781343,4.659510052028333,7.215728287917187,2.9045440971738627,-0.08452344334966526,0.011500804623461628,-1.0592115844266796,0.008193455242300106,-0.36913903849361523,0.02004926127973832,0.05470343324158944,0.019110724893811246
2026-06-29,17:38:25,benar,0.9169,0.70581,-0.06055,0.62573,2.198,47.359,0.748,0.82617,0.19189,-0.05493,-10.565,60.198,16.267,1005.69,63.171,0.9451836284553389,0.8499387895019264,47.41587908074678,63.2458197670012,-0.12035999999999991,12.763,-0.25244,-12.838999999999999,0.68066,-15.519,-0.0641055239339358,-0.8431527877835097,0.22773254957129868,-1.3337451943745964,-0.2918380735052345,0.4905924065910867,1.0291291798920688,0.07350415629076351,0.9624863261112457,0.09750662656104461,22.418966318418143,21.856431189021897,27.001124300037656,31.391044101795565,-0.07373708933206093,0.009741695457743848,-0.984269528867431,0.12224947274497769,-0.3359528461800143,0.038600606039353655,0.2072092608529994,0.245446289349379
2026-06-29,17:38:25,benar,0.9881,0.45605,-0.13501,0.87207,15.519,28.763,5.542,0.78442,0.02148,0.24634,11.267,-6.771,-6.908,1005.71,62.939,0.9933354858757438,0.8224715936736052,33.14910698646346,14.849652992578648,-0.32837,4.252000000000001,-0.15649,35.534,0.62573,12.45,-0.1363377946955952,-0.4769928253492997,0.02611937322464685,-1.2654239560474438,-0.16245716792024206,0.7884311306981442,1.0068236406330795,0.06937457346555215,0.8979593670721955,0.10783944677599673,29.157986695518797,20.54626779480701,29.115775992979973,29.68970782931211,-0.0946762065448617,0.037371531599817,-0.7906313750984976,0.2909551494198086,-0.27260702667625863,0.10190450163838019,0.4469165743517525,0.36531589479318693
2026-06-29,17:38:26,benar,0.9731,0.375,-0.16406,1.12573,25.718,2.908,28.603,1.02417,-0.00903,0.43311,3.443,25.42,19.336,1005.72,62.873,1.1978350122199632,1.1120206841151832,38.574649667884216,32.12338003697618,-0.64917,22.275,-0.15503,-22.512,0.6926199999999999,9.267000000000003,-0.1373956452892345,-0.3184183585203726,-0.008120441790072092,-1.1706373025197105,-0.1292752034991624,0.852218943999338,1.0454513755170154,0.13414630033799202,0.9281436890969049,0.1598332683904755,39.71321191169815,7.201210973498437,36.739617598852014,24.526097866052506,-0.11261298797292185,0.042012025809162766,-0.5461879905510606,0.2691236397624738,-0.19452348164154631,0.08589445868568939,0.710414160429523,0.1930244126448557
2026-06-29,17:38:27,benar,0.8314,0.76514,-0.12793,0.51367,-29.344,-15.13,-20.931,1.47192,-0.06812,-0.18994,-40.733,-73.588,9.015,1005.57,64.112,0.930409680409657,1.4856870546652816,39.09084287911941,84.59102350722563,-0.7067799999999999,11.388999999999996,-0.05980999999999999,58.45799999999999,0.70361,-29.946,-0.1379355519389922,-0.9655622044123927,-0.045866920934820685,-1.4345553388475936,-0.09206863100417152,0.46899313443520085,1.0405267261684548,0.1398189432578303,1.14005977748469,0.33249560898204106,36.93819984448903,3.291585085165898,43.854685512260154,36.3205497815099,-0.13722299730794063,0.000812749990028022,-0.586991129427355,0.33730329007291776,-0.12793366747452534,0.03521343950078301,0.7032144030442277,0.20533368764782217
2026-06-29,17:38:27,benar,0.9152,0.78101,-0.12305,0.58179,0.473,26.771,3.58,0.69678,-0.01807,-0.07617,-1.031,40.282,23.786,1005.57,64.112,0.98163003555311,0.7011638625884822,27.013451649132143,46.79183989757188,0.08423000000000003,1.504,-0.10498,-13.510999999999996,0.65796,-20.206000000000003,-0.12568335249762666,-0.9200396063801123,-0.025774290128151092,-1.45891432087874,-0.09990906236947557,0.5388747144986278,1.0366249093942435,0.14194155182702753,1.0996238671229823,0.39240848682240076,34.892981398711925,6.828752130786116,54.502081147257904,27.070265383379088,-0.13367151657528445,0.0069232180953874446,-0.7346733897709591,0.3612052948310313,-0.10708429895760317,0.019613650202804093,0.6200289309777222,0.20409559137392919
2026-06-29,17:38:28,benar,0.9134,0.72461,-0.36255,1.01709,-31.603,12.954,-10.366,1.29053,0.11792,0.28833,-4.832,-2.641,-1.053,1005.69,63.132,1.3003746470536865,1.3275944396539179,35.693272209199314,5.606417216012379,-0.56592,-26.771,-0.48046999999999995,15.595,0.7287600000000001,-9.312999999999999,-0.2825487793906302,-0.5910482115307059,0.0889395153420677,-1.3339445636384917,-0.37148829473269795,0.7428963521077858,1.0708047876721511,0.2004560337021533,1.171481785635894,0.41490665249548137,33.932522245816955,6.228244139057698,45.66309354026996,39.50439923601969,-0.18205589460908303,0.08724473632589957,-0.8255500074410703,0.20435605189666348,-0.18782199603544836,0.15910798235430865,0.5835880670138714,0.14232078584210112
2026-06-29,17:38:29,benar,0.99,0.28857,-0.00659,1.30176,5.214,3.885,-7.069,1.06641,-0.07031,0.58813,10.626,2.244,-9.832,1005.71,62.935,1.3333773549149543,1.2198650257712942,9.60467500751587,14.649765731915306,-0.7778400000000001,-5.411999999999999,0.06372,1.6409999999999996,0.71363,2.763000000000001,-0.004942356940225925,-0.2181464294605225,-0.05766948478593,-1.0637925462582092,0.052727127845704075,0.8456461167976866,1.2051273458405836,0.19425648112957647,1.0828744426712313,0.33493078667719567,24.103799621949108,13.285453781387712,22.349340948499854,21.645377202801555,-0.13772482960949425,0.1391943940132102,-0.5764114157904469,0.3511754330725957,-0.13955674308548982,0.21486887891912665,0.7091390611347,0.15614685183350294
