subject_id,nama,date,time,epoch_ms,ts_millis,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,pressure_hpa,altitude_m,,label
2,anisa,5/20/2026,12:21:54 PM,1163253637,284181,0.73096,-0.15063,0.81885,7.656,2.366,-1.191,0.9397,0.21851,0.29565,-4.183,-0.969,1.794,1005.55,64.322,,benar
2,anisa,5/20/2026,12:21:55 PM,1163253980,283524,0.73096,-0.15063,0.81885,7.656,2.366,-1.191,0.9397,0.21851,0.29565,-4.183,-0.969,1.794,1005.55,64.322,,benar
2,anisa,5/20/2026,12:21:55 PM,1163254180,283724,0.73096,-0.15063,0.81885,7.656,2.366,-1.191,0.9397,0.21851,0.29565,-4.183,-0.969,1.794,1005.55,64.322,,benar
2,anisa,5/20/2026,12:21:55 PM,1163254380,283924,0.42065,-0.12988,1.0376,-1.985,51.939,-18.74,0.74585,0.39453,0.48511,-15.481,39.664,-29.466,1005.55,64.322,,benar
2,anisa,5/20/2026,12:21:55 PM,1163254837,284381,0.42065,-0.12988,1.0376,-1.985,51.939,-18.74,0.74585,0.39453,0.48511,-15.481,39.664,-29.466,1005.59,63.951,,benar
2,anisa,5/20/2026,12:21:56 PM,1163255037,284581,0.42065,-0.12988,1.0376,-1.985,51.939,-18.74,0.74585,0.39453,0.48511,-15.481,39.664,-29.466,1005.59,63.951,,benar
2,anisa,5/20/2026,12:21:56 PM,1163255237,284781,0.42065,-0.12988,1.0376,-1.985,51.939,-18.74,0.74585,0.39453,0.48511,-15.481,39.664,-29.466,1005.59,63.951,,benar
2,anisa,5/20/2026,12:21:58 PM,1163257590,288134,0.37549,0.01758,0.85034,22.153,-86.649,-15.489,0.88989,0.58008,0.05322,9.893,-53.412,64.366,1005.55,64.293,,benar
2,anisa,5/20/2026,12:21:58 PM,1163257790,288334,0.73682,0.09961,0.80786,-29.099,-52.763,0.382,0.96606,0.31079,0.26978,-12.26,-16.099,22.718,1005.55,64.293,,benar
2,anisa,5/20/2026,12:21:59 PM,1163258190,287734,0.84351,-0.06445,0.58813,18,16.916,-7.13,0.90161,0.34277,0.12988,8.496,20.969,-23.053,1005.55,64.293,,benar
2,anisa,5/20/2026,12:21:59 PM,1163258390,287934,0.84351,-0.06445,0.58813,18,16.916,-7.13,0.90161,0.34277,0.12988,8.496,20.969,-23.053,1005.55,64.293,,benar
2,anisa,5/20/2026,12:21:59 PM,1163258590,289134,0.62671,-0.20215,0.95142,-22.794,17.573,-26.328,0.92505,0.28149,0.25562,-11.954,-17.504,25.611,1005.54,64.403,,benar
2,anisa,5/20/2026,12:22:00 PM,1163258990,288534,0.74438,-0.0835,0.79858,-25.206,-3.84,-38.382,0.8479,0.14917,0.29907,-47.321,-9.908,-0.992,1005.54,64.403,,benar
2,anisa,5/20/2026,12:22:00 PM,1163259190,288734,0.74438,-0.0835,0.79858,-25.206,-3.84,-38.382,0.8479,0.14917,0.29907,-47.321,-9.908,-0.992,1005.54,64.403,,benar
2,anisa,5/20/2026,12:22:00 PM,1163259390,288934,0.53516,-0.05664,0.65234,-7.122,34.237,-10.504,0.86792,0.39844,0.01489,-17.527,-6.412,5.221,1005.54,64.403,,benar
2,anisa,5/20/2026,12:22:15 PM,1163274825,305369,0.33398,0.02393,0.99878,11.435,-37.366,8.496,0.43848,0.64575,0.52466,-5.069,-0.641,-8.824,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:16 PM,1163275022,304566,0.4458,-0.09937,1.0542,-13.504,-27.214,6.206,0.45996,0.71216,0.55103,8.115,-26.779,33.16,1005.57,64.1,,salah
2,anisa,5/20/2026,12:22:16 PM,1163275222,304766,0.4458,-0.09937,1.0542,-13.504,-27.214,6.206,0.45996,0.71216,0.55103,8.115,-26.779,33.16,1005.57,64.1,,salah
2,anisa,5/20/2026,12:22:16 PM,1163275422,304966,0.55762,-0.03418,0.93408,-0.855,-72.305,-7.458,0.70508,0.49292,0.32739,-14.466,-45.534,63.29,1005.57,64.1,,salah
2,anisa,5/20/2026,12:22:16 PM,1163275625,306169,0.55762,-0.03418,0.93408,-0.855,-72.305,-7.458,0.70508,0.49292,0.32739,-14.466,-45.534,63.29,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:16 PM,1163275825,306369,0.83765,0.0564,0.59692,-30.389,-52.252,-13.519,0.91431,0.17456,0.2019,-67.931,-52.595,70.924,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:17 PM,1163276025,305569,0.83765,0.0564,0.59692,-30.389,-52.252,-13.519,0.91431,0.17456,0.2019,-67.931,-52.595,70.924,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:17 PM,1163276225,305769,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:17 PM,1163276425,305969,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:17 PM,1163276625,307169,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:17 PM,1163276825,307369,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.59,63.951,,salah
2,anisa,5/20/2026,12:22:18 PM,1163277025,306569,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:18 PM,1163277225,306769,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:18 PM,1163277425,306969,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:18 PM,1163277625,308169,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.59,63.951,,salah
2,anisa,5/20/2026,12:22:18 PM,1163277825,308369,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.62,63.701,,salah
2,anisa,5/20/2026,12:22:19 PM,1163278025,307569,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.59,63.951,,salah
2,anisa,5/20/2026,12:22:19 PM,1163278225,307769,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.59,63.951,,salah
2,anisa,5/20/2026,12:22:19 PM,1163278425,307969,0.4563,-0.09473,1.07861,2.153,-50.496,6.031,0.58398,0.61206,0.44214,2.328,-40.267,56.733,1005.59,63.951,,salah
2,anisa,5/20/2026,12:22:19 PM,1163278647,309191,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.62,63.701,,salah
2,anisa,5/20/2026,12:22:20 PM,1163279048,308591,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.62,63.701,,salah
2,anisa,5/20/2026,12:22:20 PM,1163279247,308791,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.62,63.701,,salah
2,anisa,5/20/2026,12:22:20 PM,1163279447,308991,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.62,63.701,,salah
2,anisa,5/20/2026,12:22:20 PM,1163279647,310191,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.57,64.12,,salah
2,anisa,5/20/2026,12:22:20 PM,1163279847,309391,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.57,64.12,,salah
2,anisa,5/20/2026,12:22:21 PM,1163280047,309591,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.57,64.12,,salah
2,anisa,5/20/2026,12:22:21 PM,1163280247,309791,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.57,64.12,,salah
2,anisa,5/20/2026,12:22:21 PM,1163280447,309991,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.57,64.12,,salah
2,anisa,5/20/2026,12:22:21 PM,1163280647,311191,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.58,64.052,,salah
2,anisa,5/20/2026,12:22:21 PM,1163280847,310391,-0.07153,0.09961,1.07764,1.695,0.656,1.702,0.34302,0.77295,0.49121,-3.344,0.863,0.55,1005.58,64.052,,salah
2,anisa,5/20/2026,12:22:23 PM,1163282047,311591,0.02637,0.09155,0.94336,-10.489,-51.412,5.412,0.50513,0.61084,0.4126,1.443,-32.198,41.176,1005.59,63.995,,benar
2,anisa,5/20/2026,12:22:23 PM,1163282247,311791,0.20459,0.10962,1.19629,-15.076,-59.893,7.939,0.80005,0.60889,0.50659,-19.336,-41.481,50.229,1005.59,63.995,,benar
2,anisa,5/20/2026,12:22:23 PM,1163282447,311991,0.52393,-0.09741,1.19165,-7.198,-68.901,-1.191,1.20605,0.49219,0.55298,24.786,-13.344,32.16,1005.59,63.995,,benar
2,anisa,5/20/2026,12:22:23 PM,1163282647,313191,0.58496,-0.05957,0.95288,0.427,-9.153,2.206,0.76587,0.35889,0.23169,-9.573,10.573,-0.282,1005.58,64.066,,benar
2,anisa,5/20/2026,12:22:23 PM,1163282847,312391,0.6062,0.01416,0.93701,7.015,-13.725,4.115,0.89673,0.45532,0.26392,11.824,-9.053,11.466,1005.58,64.066,,benar
2,anisa,5/20/2026,12:22:24 PM,1163283047,312591,0.59521,0.05957,0.88184,-3.527,-13.626,-0.183,0.8396,0.45654,0.23877,-11.519,-0.107,0.137,1005.58,64.066,,benar
2,anisa,5/20/2026,12:22:24 PM,1163283247,312791,0.69067,-0.06665,0.88721,-17.733,-22.664,4.702,0.93018,0.46533,0.30981,8.481,-2.565,14.458,1005.58,64.066,,benar
2,anisa,5/20/2026,12:22:24 PM,1163283447,312991,0.69067,-0.06665,0.88721,-17.733,-22.664,4.702,0.93018,0.46533,0.30981,8.481,-2.565,14.458,1005.58,64.066,,benar
2,anisa,5/20/2026,12:22:24 PM,1163283847,313391,0.91797,-0.25415,0.87891,-4.725,43.855,-16.672,-0.33984,0.70703,0.59668,-3.916,16.939,-19.733,1005.57,64.129,,benar
2,anisa,5/20/2026,12:22:27 PM,1163286883,316427,-0.64844,0.03027,0.87402,6.252,42.031,-6,-0.39575,0.65723,0.56836,-10.718,5.656,-19.626,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:28 PM,1163287083,316627,-0.64844,0.03027,0.87402,6.252,42.031,-6,-0.39575,0.65723,0.56836,-10.718,5.656,-19.626,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:28 PM,1163287283,316827,-0.64844,0.03027,0.87402,6.252,42.031,-6,-0.39575,0.65723,0.56836,-10.718,5.656,-19.626,1005.56,64.187,,salah
2,anisa,5/20/2026,12:22:33 PM,1163292131,321675,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:33 PM,1163292331,321875,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.58,64.023,,salah
2,anisa,5/20/2026,12:22:33 PM,1163292531,323075,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.61,63.779,,salah
2,anisa,5/20/2026,12:22:33 PM,1163292731,323275,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.6,63.928,,salah
2,anisa,5/20/2026,12:22:33 PM,1163292931,322475,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.61,63.779,,salah
2,anisa,5/20/2026,12:22:34 PM,1163293131,322675,0.01294,0.03394,1.08301,2.885,-1.305,-4.382,0.31055,0.73389,0.54004,2.618,-0.206,-0.954,1005.61,63.779,,salah
2,anisa,5/20/2026,12:22:34 PM,1163293331,322875,0.03369,0.07251,1.22388,-4.496,-40.237,5.908,0.3335,0.77881,0.5188,-2.046,-3.107,17.435,1005.61,63.779,,salah
2,anisa,5/20/2026,12:22:34 PM,1163293931,323475,0.24316,-0.03662,1.0293,-67.031,-45.313,25.305,0.56128,0.70459,0.37598,-5.504,-59.664,24.824,1005.6,63.928,,salah
2,anisa,5/20/2026,12:22:36 PM,1163295674,326217,0.31396,-0.01758,1.09521,-8.092,-65.031,-33.832,0.67676,0.59814,0.31763,-13.611,-58.565,45.985,1005.55,64.317,,salah
2,anisa,5/20/2026,12:22:37 PM,1163296473,327017,0.31396,-0.01758,1.09521,-8.092,-65.031,-33.832,0.67676,0.59814,0.31763,-13.611,-58.565,45.985,1005.61,63.822,,salah
2,anisa,5/20/2026,12:22:37 PM,1163296673,327217,0.31396,-0.01758,1.09521,-8.092,-65.031,-33.832,0.67676,0.59814,0.31763,-13.611,-58.565,45.985,1005.61,63.822,,salah
2,anisa,5/20/2026,12:22:37 PM,1163296873,326417,0.57739,-0.05811,0.85059,-10.496,-84.023,-10.344,0.82764,0.44556,0.25195,-7.42,-31.641,38.908,1005.61,63.822,,salah
2,anisa,5/20/2026,12:22:40 PM,1163299073,328617,0.78247,0.16504,0.76074,21.954,16.595,-24.275,0.62402,0.40137,0.12158,5.198,7.382,1.145,1005.64,63.581,,benar
2,anisa,5/20/2026,12:22:40 PM,1163299273,328817,0.70435,-0.12183,0.8623,-57.008,-44.588,-25.649,1.06519,0.3877,0.44507,-19.389,-46.305,31.115,1005.64,63.581,,benar
2,anisa,5/20/2026,12:22:40 PM,1163299873,329417,0.73389,-0.04102,0.74097,13.588,21.786,-5.008,0.93921,0.30127,0.10815,9.527,12.382,-22.084,1005.6,63.87,,benar
2,anisa,5/20/2026,12:22:42 PM,1163301813,332357,0.49121,-0.08008,1.15869,-5.374,-10.115,10.069,0.89697,0.37134,0.22412,-2.58,-20.046,17.763,1005.54,64.37,,benar
2,anisa,5/20/2026,12:22:44 PM,1163303013,332557,0.49121,-0.08008,1.15869,-5.374,-10.115,10.069,0.89697,0.37134,0.22412,-2.58,-20.046,17.763,1005.54,64.37,,benar
2,anisa,5/20/2026,12:22:44 PM,1163303213,332757,0.80273,-0.06812,0.86987,-16.534,-7.542,-10.489,0.99951,0.3374,0.20337,-17.473,-5.748,2.137,1005.54,64.37,,benar
2,anisa,5/20/2026,12:22:44 PM,1163303413,332957,0.80273,-0.06812,0.86987,-16.534,-7.542,-10.489,0.99951,0.3374,0.20337,-17.473,-5.748,2.137,1005.54,64.37,,benar
2,anisa,5/20/2026,12:22:46 PM,1163305584,336128,0.71704,-0.0752,0.84985,1.168,1.802,-2.023,0.94702,0.33374,0.19678,-1.374,-0.389,2.435,1005.6,63.893,,benar
2,anisa,5/20/2026,12:22:46 PM,1163305784,336328,0.70801,-0.07373,0.85205,1.771,3.282,-1.008,0.94336,0.29614,0.20215,1.305,2,1.069,1005.6,63.87,,benar
2,anisa,5/20/2026,12:22:50 PM,1163309638,340182,0.81836,-0.02979,0.47339,6.74,-47.519,-6.71,1.00366,0.28247,0.01953,-4.405,-0.954,10.672,1005.6,63.85,,salah
2,anisa,5/20/2026,12:22:51 PM,1163310439,339982,0.81836,-0.02979,0.47339,6.74,-47.519,-6.71,1.00366,0.28247,0.01953,-4.405,-0.954,10.672,1005.6,63.85,,salah
2,anisa,5/20/2026,12:22:53 PM,1163312464,343008,0.69067,-0.25806,0.81885,4.046,42.702,-13.702,0.7356,0.56616,0.22314,-45.244,-95.366,74.969,1005.58,64.091,,salah
